,open,high,low,close,adjclose,volume,ticker
2022-01-01,58.9533576965332,66.47782897949219,58.9533576965332,66.0634765625,66.0634765625,55240837,AR-USD
2022-01-02,66.03583526611328,66.03583526611328,59.876644134521484,60.1077995300293,60.1077995300293,36133613,AR-USD
2022-01-03,60.1209716796875,61.23780822753906,57.271114349365234,59.86739730834961,59.86739730834961,50287648,AR-USD
2022-01-04,59.85308074951172,68.62649536132812,58.90167236328125,62.72372817993164,62.72372817993164,106822264,AR-USD
2022-01-05,62.74939727783203,65.31669616699219,53.46821212768555,56.49607467651367,56.49607467651367,98657245,AR-USD
2022-01-06,56.4825553894043,56.92915344238281,53.07011413574219,55.21900939941406,55.21900939941406,80372365,AR-USD
2022-01-07,55.2067756652832,55.46241760253906,48.23810577392578,49.23067855834961,49.23067855834961,81772278,AR-USD
2022-01-08,49.26403045654297,51.62148666381836,45.431434631347656,47.66189956665039,47.66189956665039,61125790,AR-USD
2022-01-09,47.681209564208984,51.958614349365234,47.13238525390625,50.29816818237305,50.29816818237305,57620806,AR-USD
2022-01-10,50.31053161621094,52.42034912109375,43.77753829956055,46.388763427734375,46.388763427734375,75833764,AR-USD
2022-01-11,46.37874221801758,48.55678939819336,44.703643798828125,48.24132537841797,48.24132537841797,66721887,AR-USD
2022-01-12,48.253604888916016,52.992820739746094,48.253604888916016,52.08283233642578,52.08283233642578,52538542,AR-USD
2022-01-13,52.08210754394531,54.290042877197266,49.368080139160156,49.368080139160156,49.368080139160156,60792127,AR-USD
2022-01-14,49.38827896118164,51.32861328125,48.67982482910156,50.234588623046875,50.234588623046875,39651327,AR-USD
2022-01-15,50.24596405029297,50.985923767089844,49.34626007080078,49.80803298950195,49.80803298950195,21488417,AR-USD
2022-01-16,49.81187438964844,50.35429382324219,48.25623321533203,49.239097595214844,49.239097595214844,24238645,AR-USD
2022-01-17,49.252967834472656,49.56876754760742,45.48585891723633,47.50971984863281,47.50971984863281,40094777,AR-USD
2022-01-18,47.5156135559082,47.94076919555664,43.872154235839844,44.28484344482422,44.28484344482422,30393087,AR-USD
2022-01-19,44.309749603271484,45.58145523071289,41.31241989135742,42.080970764160156,42.080970764160156,33811040,AR-USD
2022-01-20,42.09122848510742,45.145301818847656,38.85938262939453,39.953250885009766,39.953250885009766,15422021,AR-USD
2022-01-21,40.0140495300293,40.26025390625,31.37257194519043,32.345455169677734,32.345455169677734,71337350,AR-USD
2022-01-22,32.359619140625,34.435001373291016,27.790565490722656,30.970949172973633,30.970949172973633,75340725,AR-USD
2022-01-23,31.002214431762695,34.49354553222656,30.509540557861328,34.312313079833984,34.312313079833984,46201392,AR-USD
2022-01-24,34.31197738647461,34.546226501464844,27.504772186279297,33.2569465637207,33.2569465637207,67581912,AR-USD
2022-01-25,33.26339340209961,34.07521057128906,30.256242752075195,32.6693000793457,32.6693000793457,50987686,AR-USD
2022-01-26,32.6694221496582,34.532142639160156,29.66976547241211,30.195356369018555,30.195356369018555,47041589,AR-USD
2022-01-27,30.18034553527832,31.473861694335938,28.838619232177734,30.40142059326172,30.40142059326172,30180642,AR-USD
2022-01-28,30.369169235229492,32.03606414794922,29.176315307617188,31.769155502319336,31.769155502319336,25562268,AR-USD
2022-01-29,31.760953903198242,35.67525100708008,31.7154483795166,35.32240676879883,35.32240676879883,32173343,AR-USD
2022-01-30,35.229915618896484,37.695499420166016,33.91005325317383,35.957008361816406,35.957008361816406,53373018,AR-USD
2022-01-31,35.955543518066406,41.20241928100586,34.28419876098633,39.0873908996582,39.0873908996582,64559831,AR-USD
